Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos,cluster
1360,Joshua King,no NOR,"FW,MF",Toulouse,fr Ligue 1,32.0,1992.0,28,21,1673,18.6,6,3,9,6,0,0,2,0,6.6,6.6,2.0,8.7,39,29,108,0.48,0.47,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,6,50,20,40.0,2.69,1.08,0.12,0.3,15.3,0,0,0,6.6,6.6,0.13,-0.6,-0.6,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,253,358,70.7,3233,592,3,2.0,1.6,1.0,17,13,10,1,29,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,358,332,23,1,0,1,9,5,0,0,0,0,253,3,8,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,31,1.67,21,0,3,3,2,2,4,0.22,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,11,11,4,4,3,12,41.7,7,10,3,7,6,17,19,0,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,574,22,70,238,282,94,574,64,35,54.7,28,43.8,307,2017,1006,39,24,15,47,33,393,108,1679,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,28,1673,60,54.7,18.6,21,72.0,6,7,23.0,0,1.18,25,18,7,0.38,0.77,24.9,20.0,5.0,0.27,1360,no NOR,"FW,MF",fr Ligue 1,32.0,1992.0,18.6,2,0,0,35,27,7,9,6,11,1,0,0,60,35,51,40.7,,,,,,,,FW,1
1365,Tim Kleindienst,de GER,FW,Gladbach,de Bundesliga,28.0,1995.0,31,31,2737,30.4,16,7,23,15,1,2,5,1,13.6,11.9,6.2,18.0,45,63,145,0.72,0.65,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,16,73,36,49.3,2.4,1.18,0.21,0.42,12.9,0,1,2,13.6,11.9,0.16,2.4,3.1,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,466,765,60.9,6509,1615,7,6.2,4.0,0.8,29,30,22,1,63,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,765,713,46,0,7,6,16,14,0,0,0,0,466,6,43,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,68,2.24,48,1,1,10,4,4,14,0.46,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,30,15,6,15,9,35,28.6,25,45,9,36,12,42,66,1,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,1149,74,145,613,403,137,1147,37,14,37.8,23,62.2,545,2407,1024,45,21,24,82,42,797,145,1689,de GER,FW,de Bundesliga,28.0,1995.0,31,2737,88,89.4,30.4,31,88.0,23,0,,0,1.35,53,49,4,0.13,1.8,46.1,53.8,-7.7,-0.25,1365,de GER,FW,de Bundesliga,28.0,1995.0,30.4,5,1,1,75,25,23,16,12,15,2,1,0,74,149,123,54.8,,,,,,,,FW,4
1377,Koka,eg EGY,FW,Le Havre,fr Ligue 1,31.0,1993.0,16,10,851,9.5,3,1,4,2,1,1,2,0,4.9,4.2,0.6,4.8,0,12,20,0.32,0.59,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,3,20,8,40.0,2.12,0.85,0.1,0.25,13.4,0,1,1,4.9,4.2,0.21,-1.9,-2.2,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,132,169,78.1,2080,292,1,0.6,0.7,0.4,5,8,2,0,12,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,169,153,16,1,0,8,0,1,0,0,0,0,132,0,4,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,11,1.16,8,0,0,2,0,1,3,0.32,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,4,1,1,3,0,4,0.0,4,3,0,3,4,8,6,1,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,232,6,34,137,68,31,231,12,6,50.0,6,50.0,114,383,84,0,2,0,6,12,159,20,1705,eg EGY,FW,fr Ligue 1,31.0,1993.0,16,851,53,27.8,9.5,10,69.0,1,6,27.0,0,1.38,17,16,1,0.11,1.41,14.7,16.3,-1.6,-0.17,1377,eg EGY,FW,fr Ligue 1,31.0,1993.0,9.5,2,0,0,14,2,1,0,4,1,0,0,0,24,20,21,48.8,,,,,,,,FW,2
1380,Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,25.0,1998.0,16,13,1160,12.9,8,1,9,7,1,1,0,0,4.7,3.9,1.6,5.5,21,20,100,0.62,0.49,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,8,25,13,52.0,1.94,1.01,0.28,0.54,13.2,0,1,1,4.7,3.9,0.16,3.3,3.1,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,151,216,69.9,1910,347,1,1.6,0.8,-0.6,17,8,9,0,20,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,216,192,23,0,2,1,8,1,0,0,0,0,151,1,7,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,27,2.09,20,0,6,0,1,0,3,0.23,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,11,7,3,5,3,5,80.0,1,8,0,8,4,15,2,0,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,364,3,27,147,193,71,363,44,18,40.9,24,54.5,213,1135,468,21,10,14,41,23,269,100,1709,fr FRA,FW,it Serie A,25.0,1998.0,16,1160,73,33.9,12.9,13,83.0,6,3,25.0,1,1.88,17,15,2,0.16,-0.68,15.3,13.1,2.2,0.17,1380,fr FRA,FW,it Serie A,25.0,1998.0,12.9,0,0,0,27,20,6,8,4,7,0,0,0,33,10,27,27.0,,,,,,,,FW,2
1381,Randal Kolo Muani,fr FRA,FW,Paris S-G,fr Ligue 1,25.0,1998.0,10,2,358,4.0,2,1,3,1,1,1,0,0,4.7,3.9,0.9,4.7,8,5,35,0.5,1.39,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,2,15,6,40.0,3.77,1.51,0.07,0.17,11.8,0,1,1,4.7,3.9,0.26,-2.7,-2.9,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,57,78,73.1,755,123,1,0.9,0.6,0.1,5,0,3,0,5,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,78,73,5,0,2,1,0,0,0,0,0,0,57,0,3,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,13,3.27,7,0,1,3,1,1,3,0.75,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,4,4,1,1,2,2,0.0,2,1,0,1,0,4,5,0,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,132,5,9,41,83,31,131,14,7,50.0,7,50.0,78,370,149,8,4,5,11,10,104,35,1710,fr FRA,FW,fr Ligue 1,25.0,1998.0,10,358,36,11.7,4.0,2,68.0,1,8,28.0,3,2.4,10,7,3,0.75,-1.04,10.6,3.0,7.7,1.92,1381,fr FRA,FW,fr Ligue 1,25.0,1998.0,4.0,0,0,0,7,7,2,0,0,4,1,0,0,8,9,3,75.0,,,,,,,,FW,2
1385,Ismael Konate,ci CIV,"FW,MF",Empoli,it Serie A,18.0,2006.0,12,0,116,1.3,0,1,1,0,0,0,0,0,0.2,0.2,0.0,0.2,5,2,7,0.78,0.19,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,0,3,2,66.7,2.33,1.55,0.0,0.0,20.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,15,33,45.5,244,47,1,0.0,0.0,1.0,2,2,0,0,2,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,33,33,0,0,0,1,1,0,0,0,0,0,15,0,1,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,3,2.31,2,0,1,0,0,0,1,0.77,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,4,2,4,0,0,3,66.7,1,3,2,1,0,4,1,0,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,51,3,10,20,22,4,51,2,2,100.0,0,0.0,23,115,74,5,2,2,5,1,35,7,1714,ci CIV,"FW,MF",it Serie A,18.0,2006.0,12,116,10,3.4,1.3,0,,0,12,10.0,23,0.33,1,2,-1,-0.78,-0.09,0.6,2.7,-2.1,-1.62,1385,ci CIV,"FW,MF",it Serie A,18.0,2006.0,1.3,0,0,0,5,2,0,1,0,2,0,0,0,3,5,8,38.5,,,,,,,,FW,2
1396,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,it Serie A,26.0,1997.0,18,5,622,6.9,0,1,1,0,0,0,1,0,1.1,1.1,1.5,2.5,7,16,46,0.14,0.37,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,0,11,1,9.1,1.59,0.14,0.0,0.0,14.3,0,0,0,1.1,1.1,0.1,-1.1,-1.1,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,137,197,69.5,2017,386,1,1.5,0.7,-0.5,9,10,4,1,16,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,197,188,7,1,0,0,6,6,0,0,0,0,137,2,4,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,22,3.19,18,0,2,1,1,0,0,0.0,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,13,8,4,4,5,3,0.0,3,3,1,2,2,15,10,0,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,286,10,28,127,132,35,286,20,7,35.0,11,55.0,151,713,288,7,6,3,17,13,205,46,1730,ci CIV,"FW,MF",it Serie A,26.0,1997.0,18,622,35,18.2,6.9,5,74.0,1,13,19.0,3,1.78,10,1,9,1.3,0.98,9.2,5.1,4.0,0.59,1396,ci CIV,"FW,MF",it Serie A,26.0,1997.0,6.9,1,0,0,13,14,2,6,2,8,0,0,0,20,29,19,60.4,,,,,,,,FW,2
1397,Christian Kouamé,ci CIV,"FW,MF",Empoli,it Serie A,26.0,1997.0,8,5,507,5.6,1,0,1,1,0,0,0,0,2.7,2.7,0.7,3.3,5,13,39,0.18,0.59,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,1,16,5,31.3,2.84,0.89,0.06,0.2,14.3,0,0,0,2.7,2.7,0.17,-1.7,-1.7,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,93,153,60.8,1277,304,0,0.7,0.6,-0.7,8,9,8,1,13,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,153,146,6,0,1,2,2,4,0,0,0,0,93,1,2,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,23,4.08,15,0,3,2,2,1,0,0.0,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,5,4,0,3,2,4,50.0,2,4,2,2,0,5,4,0,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,217,6,10,104,105,22,217,13,5,38.5,7,53.8,114,568,245,5,4,1,13,7,171,39,1731,ci CIV,"FW,MF",it Serie A,26.0,1997.0,8,507,63,14.8,5.6,5,79.0,3,3,37.0,0,0.38,1,11,-10,-1.78,-1.28,6.2,8.5,-2.2,-0.4,1397,ci CIV,"FW,MF",it Serie A,26.0,1997.0,5.6,0,0,0,7,15,2,2,0,4,0,0,0,18,48,24,66.7,,,,,,,,FW,2
1407,Goduine Koyalipou,cf CTA,FW,Lens,fr Ligue 1,24.0,2000.0,15,12,885,9.8,4,0,4,4,0,0,0,0,4.8,4.8,0.8,5.6,15,20,68,0.41,0.57,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,4,42,14,33.3,4.27,1.42,0.1,0.29,14.3,0,0,0,4.8,4.8,0.12,-0.8,-0.8,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,132,189,69.8,1852,286,0,0.8,0.7,-0.8,10,4,6,0,20,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,189,179,10,0,0,1,2,0,0,0,0,0,132,0,12,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,26,2.64,12,0,4,9,1,0,1,0.1,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,3,2,0,3,0,1,100.0,0,4,0,4,1,4,8,0,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,318,9,18,147,157,60,318,25,12,48.0,13,52.0,174,821,393,15,8,8,29,16,233,68,1741,cf CTA,FW,fr Ligue 1,24.0,2000.0,15,885,59,28.9,9.8,12,69.0,0,3,19.0,3,1.47,13,12,1,0.1,0.02,16.0,13.2,2.8,0.28,1407,cf CTA,FW,fr Ligue 1,24.0,2000.0,9.8,0,0,0,7,6,6,2,1,2,0,0,0,15,16,24,40.0,,,,,,,,FW,2
1418,Nikola Krstović,me MNE,FW,Lecce,it Serie A,24.0,2000.0,37,37,3057,34.0,11,5,16,9,2,3,6,0,12.1,9.7,2.9,12.6,42,56,149,0.41,0.44,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,11,134,38,28.4,3.95,1.12,0.07,0.24,18.8,6,2,3,12.1,9.7,0.07,-1.1,-0.7,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,434,654,66.4,6532,1347,5,2.9,1.7,2.1,30,38,15,1,56,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,654,585,67,3,4,4,8,8,0,0,0,0,434,2,28,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,87,2.56,57,2,8,12,5,3,7,0.21,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,18,9,4,7,7,16,43.8,9,12,7,5,7,25,24,0,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,1051,30,63,476,526,152,1048,65,17,26.2,43,66.2,571,2693,1162,42,22,24,86,40,786,149,1752,me MNE,FW,it Serie A,24.0,2000.0,37,3057,83,89.4,34.0,37,83.0,23,0,,0,0.89,24,52,-28,-0.82,-0.08,28.9,50.7,-21.8,-0.64,1418,me MNE,FW,it Serie A,24.0,2000.0,34.0,6,0,0,57,55,20,8,7,9,0,0,0,72,91,128,41.6,,,,,,,,FW,4
1421,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,23.0,2000.0,32,31,2590,28.8,5,3,8,5,0,0,2,1,6.9,6.9,3.1,10.0,98,79,216,0.28,0.35,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,5,75,21,28.0,2.61,0.73,0.07,0.24,16.0,0,0,0,6.9,6.9,0.09,-1.9,-1.9,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,715,855,83.6,11695,1800,3,3.1,2.7,-0.1,31,46,29,15,79,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,855,837,16,5,2,13,81,3,1,0,0,0,715,2,29,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,107,3.72,74,1,16,12,2,2,10,0.35,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,38,23,9,18,11,27,37.0,17,24,1,23,4,42,8,2,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,1274,13,171,536,612,127,1274,208,92,44.2,98,47.1,842,5574,2613,98,59,42,77,93,989,216,1756,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,32,2590,81,75.7,28.8,31,83.0,14,1,19.0,0,1.13,33,46,-13,-0.45,-0.13,34.1,42.9,-8.9,-0.31,1421,gh GHA,"FW,MF",eng Premier League,23.0,2000.0,28.8,2,1,0,39,64,18,81,4,23,0,0,0,138,11,40,21.6,,,,,,,,FW,3
1425,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,de Bundesliga,17.0,2007.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.12,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,0,1,0,0.0,30.0,0.0,0.0,,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,1,1,100.0,6,6,0,0.0,0.0,0.0,0,1,0,0,0,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,1,0,0,0,1,0,,0,0,0,0,0,1,0,0,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,3,0,0,1,2,1,3,0,0,,0,,1,2,2,0,0,0,0,0,2,0,1761,se SWE,FW,de Bundesliga,17.0,2007.0,1,3,3,0.1,0.0,0,,0,1,3.0,9,3.0,0,0,0,0.0,-1.97,0.1,0.3,-0.2,-5.27,1425,se SWE,FW,de Bundesliga,17.0,2007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,,,,,,,,FW,2
1427,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,it Serie A,23.0,2001.0,17,15,1178,13.1,5,3,8,4,1,1,1,0,4.1,3.4,3.7,7.0,74,57,89,0.53,0.6,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,5,49,16,32.7,3.74,1.22,0.08,0.25,19.4,3,1,1,4.1,3.4,0.07,0.9,0.6,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,352,461,76.4,5985,1769,3,3.7,3.0,-0.7,28,31,23,4,57,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,461,401,56,14,7,5,51,11,30,20,5,0,352,4,14,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,57,4.35,40,10,2,2,3,0,6,0.46,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,15,9,4,10,1,15,26.7,11,13,0,13,4,19,7,0,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,659,2,55,275,342,74,658,72,19,26.4,42,58.3,405,3292,1912,74,51,37,25,21,471,89,1763,ge GEO,"FW,MF",it Serie A,23.0,2001.0,17,1178,69,34.4,13.1,15,76.0,4,2,19.0,0,2.24,19,6,13,0.99,0.23,18.7,9.4,9.3,0.71,1427,ge GEO,"FW,MF",it Serie A,23.0,2001.0,13.1,1,0,0,12,33,0,51,4,9,0,0,0,45,4,5,44.4,,,,,,,,FW,4
1428,Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,fr Ligue 1,23.0,2001.0,14,11,916,10.2,4,3,7,4,0,0,0,0,3.3,3.3,4.9,8.2,50,43,131,0.69,0.8,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,4,34,15,44.1,3.34,1.47,0.12,0.27,19.0,2,0,0,3.3,3.3,0.1,0.7,0.7,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,468,547,85.6,6585,1480,3,4.9,3.8,-1.9,25,32,20,4,43,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,547,507,38,5,5,3,33,5,27,6,12,0,468,2,15,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,60,5.89,39,3,9,3,3,3,8,0.79,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,19,13,4,12,3,23,56.5,10,7,0,7,2,21,4,0,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,668,4,31,242,404,71,668,53,25,47.2,25,47.2,444,2947,1517,50,37,28,19,25,555,131,1764,ge GEO,FW,fr Ligue 1,23.0,2001.0,14,916,65,29.9,10.2,11,77.0,4,3,24.0,2,2.5,24,10,14,1.38,-0.43,25.4,8.7,16.7,1.64,1428,ge GEO,FW,fr Ligue 1,23.0,2001.0,10.2,0,0,0,12,18,0,33,2,13,0,0,0,27,3,5,37.5,,,,,,,,FW,4
1432,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,21.0,2003.0,14,6,637,7.1,2,1,3,2,0,0,5,0,2.5,2.5,1.1,3.6,17,7,71,0.42,0.51,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,2,14,5,35.7,1.98,0.71,0.14,0.4,13.2,0,0,0,2.5,2.5,0.18,-0.5,-0.5,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,127,174,73.0,1772,335,1,1.1,0.6,-0.1,7,7,9,6,7,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,174,167,5,0,1,1,19,1,0,0,0,0,127,2,3,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,20,2.83,10,0,7,2,1,0,5,0.71,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,16,10,7,6,3,11,45.5,6,5,0,5,1,17,7,0,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,275,3,37,92,151,31,275,26,12,46.2,13,50.0,162,900,355,17,7,9,32,7,198,71,1769,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,14,637,46,20.8,7.1,6,72.0,1,8,26.0,0,1.64,13,9,4,0.57,0.6,13.7,7.7,6.0,0.85,1432,gp GLP,"FW,MF",fr Ligue 1,21.0,2003.0,7.1,5,0,0,23,9,10,19,1,10,0,0,0,21,6,7,46.2,,,,,,,,FW,2
1433,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,30.0,1994.0,28,20,1829,20.3,11,4,15,7,4,4,1,0,11.7,8.6,3.5,12.0,30,40,131,0.54,0.75,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,11,70,20,28.6,3.44,0.98,0.1,0.35,14.6,0,4,4,11.7,8.6,0.12,-0.7,-1.6,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,346,497,69.6,4628,917,4,3.5,2.6,0.5,27,26,12,2,40,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,497,459,36,1,3,2,27,0,0,0,0,0,346,2,15,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,63,3.1,48,0,4,9,2,0,7,0.34,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,19,13,9,8,2,22,40.9,13,16,4,12,6,25,20,0,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,730,28,74,333,333,127,726,37,18,48.6,18,48.6,362,1576,843,30,16,13,48,18,494,131,1770,fr FRA,FW,fr Ligue 1,30.0,1994.0,28,1829,65,59.8,20.3,20,81.0,3,8,25.0,0,1.82,41,19,22,1.08,0.86,35.7,20.7,15.0,0.74,1433,fr FRA,FW,fr Ligue 1,30.0,1994.0,20.3,1,0,0,29,18,8,27,6,13,1,0,0,49,48,47,50.5,,,,,,,,FW,1
1435,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,33.0,1991.0,30,24,2051,22.8,15,2,17,10,5,6,5,0,16.3,11.7,3.4,15.0,24,66,159,0.53,0.86,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,15,53,31,58.5,2.33,1.36,0.19,0.32,13.5,1,5,6,16.3,11.7,0.22,-1.3,-1.7,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,393,547,71.8,5201,1351,2,3.4,4.9,-1.4,26,34,25,4,66,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,547,510,33,0,4,7,17,1,0,0,0,0,393,4,20,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,56,2.46,41,0,4,7,3,1,5,0.22,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,13,6,3,7,3,16,31.3,11,13,3,10,8,21,7,0,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,742,11,50,281,416,137,736,31,14,45.2,15,48.4,418,1475,575,24,11,10,51,20,572,159,1772,fr FRA,FW,fr Ligue 1,33.0,1991.0,30,2051,68,67.0,22.8,24,80.0,8,6,22.0,0,1.77,43,26,17,0.75,0.57,41.6,29.7,11.9,0.52,1435,fr FRA,FW,fr Ligue 1,33.0,1991.0,22.8,5,0,0,48,33,20,17,8,6,0,1,0,28,16,32,33.3,,,,,,,,FW,1
