Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,CS,PSxG,PSxG+/-,/90,Att (GK),#OPA,#OPA/90,Primary_Pos
1321,Atakan Karazor,,MF,Stuttgart,de Bundesliga,27.0,1996.0,32,31,2618,29.1,2,4,6,2,0,0,10,1,2.3,2.0,2.6,4.6,19,140,33,0.21,0.17,1321,,MF,de Bundesliga,27.0,1996.0,29.1,2,14,7,50.0,0.48,0.24,0.14,0.29,15.1,0,0,0,2.3,2.0,0.15,-0.3,0.0,1321,,MF,de Bundesliga,27.0,1996.0,29.1,1608,1857,86.6,24010,7326,4,2.6,2.5,1.4,15,150,18,0,140,1321,,MF,de Bundesliga,27.0,1996.0,29.1,1857,1736,115,112,6,5,4,3,0,0,0,0,1608,6,24,1321,,MF,de Bundesliga,27.0,1996.0,29.1,43,1.48,34,1,0,3,3,2,7,0.24,1321,,MF,de Bundesliga,27.0,1996.0,29.1,59,29,19,28,12,57,50.9,28,39,7,32,32,91,51,1,1321,,MF,de Bundesliga,27.0,1996.0,29.1,2124,86,417,1361,359,27,2124,21,12,57.1,4,19.0,1112,4676,1987,19,33,1,30,16,1426,33,1635,,MF,de Bundesliga,27.0,1996.0,32,2618,82,85.6,29.1,31,84.0,21,1,21.0,0,1.56,56,45,11,0.38,0.38,53.3,39.1,14.2,0.49,1321,,MF,de Bundesliga,27.0,1996.0,29.1,10,1,1,38,59,2,4,32,29,0,0,0,171,57,44,56.4,,,,,,,,MF
1324,Jesper Karlström,se SWE,MF,Udinese,it Serie A,29.0,1995.0,37,36,3186,35.4,0,3,3,0,0,0,9,0,0.7,0.7,1.1,1.8,23,135,46,0.08,0.05,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,0,13,2,15.4,0.37,0.06,0.0,0.0,18.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,1331,1600,83.2,23418,7576,3,1.1,1.4,1.9,21,139,21,4,135,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,1600,1520,78,72,0,5,15,4,0,0,0,0,1331,2,20,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,59,1.67,53,1,1,0,2,2,3,0.08,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,61,34,32,21,8,51,49.0,26,28,11,17,35,96,82,5,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,1882,101,534,1134,232,24,1882,15,6,40.0,9,60.0,1002,4851,2204,23,26,4,34,18,1199,46,1639,se SWE,MF,it Serie A,29.0,1995.0,37,3186,86,93.2,35.4,36,88.0,31,1,33.0,0,1.11,36,53,-17,-0.48,-1.25,36.6,47.4,-10.7,-0.3,1324,se SWE,MF,it Serie A,29.0,1995.0,35.4,9,0,0,42,25,1,15,35,34,0,0,0,146,31,31,50.0,,,,,,,,MF
1325,Lior Kasa,il ISR,"MF,FW",Genoa,it Serie A,18.0,2005.0,8,2,230,2.6,0,0,0,0,0,0,2,0,1.1,1.1,0.1,1.2,1,7,7,0.0,0.48,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,0,5,2,40.0,1.96,0.78,0.0,0.0,16.7,0,0,0,1.1,1.1,0.23,-1.1,-1.1,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,62,72,86.1,1186,344,0,0.1,0.1,-0.1,2,6,1,0,7,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,72,69,3,1,0,2,2,0,2,1,1,0,62,0,0,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,5,1.97,3,1,0,1,0,0,0,0.0,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,4,4,2,2,0,5,40.0,3,4,1,3,3,7,5,0,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,111,8,26,54,33,6,111,5,1,20.0,2,40.0,58,288,124,1,3,0,6,1,64,7,1641,il ISR,"MF,FW",it Serie A,18.0,2005.0,8,230,29,6.7,2.6,2,50.0,0,6,22.0,17,1.38,2,1,1,0.39,0.76,3.5,3.2,0.3,0.11,1325,il ISR,"MF,FW",it Serie A,18.0,2005.0,2.6,2,0,0,4,3,0,2,3,4,0,0,0,14,1,3,25.0,,,,,,,,MF
1326,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,it Serie A,26.0,1998.0,27,8,872,9.7,1,1,2,1,0,0,4,0,1.0,1.0,1.7,2.7,12,34,27,0.21,0.28,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,1,22,5,22.7,2.27,0.52,0.05,0.2,23.0,2,0,0,1.0,1.0,0.05,0.0,0.0,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,224,323,69.3,3767,1289,1,1.7,1.0,-0.7,12,30,7,1,34,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,323,293,29,8,3,3,23,5,15,6,7,1,224,1,8,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,24,2.47,13,8,0,2,1,0,2,0.21,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,23,16,8,7,8,21,42.9,12,17,2,15,7,30,8,0,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,438,8,69,218,156,14,438,15,0,0.0,14,93.3,239,1162,499,12,10,1,8,10,262,27,1642,cy CYP,"MF,FW",it Serie A,26.0,1998.0,27,872,32,25.5,9.7,8,56.0,0,19,22.0,11,0.74,11,20,-9,-0.93,-0.12,10.6,14.7,-4.1,-0.42,1326,cy CYP,"MF,FW",it Serie A,26.0,1998.0,9.7,4,0,0,15,19,1,23,7,16,0,0,0,48,15,17,46.9,,,,,,,,MF
1333,Yassine Kechta,ma MAR,"MF,FW",Le Havre,fr Ligue 1,22.0,2002.0,31,25,2096,23.3,2,0,2,2,0,0,4,0,2.5,2.5,1.2,3.7,44,97,85,0.09,0.16,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,2,29,9,31.0,1.25,0.39,0.07,0.22,25.7,2,0,0,2.5,2.5,0.09,-0.5,-0.5,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,599,756,79.2,10281,3000,0,1.2,1.4,-1.2,15,60,18,5,97,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,756,705,45,9,2,8,36,3,11,10,1,0,599,6,15,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,48,2.06,27,2,3,3,10,3,4,0.17,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,60,36,32,21,7,78,42.3,45,25,2,23,26,86,32,2,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,1014,29,220,544,275,27,1014,35,13,37.1,18,51.4,533,3304,1695,44,33,4,35,24,627,85,1650,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,31,2096,68,68.5,23.3,25,79.0,4,6,19.0,2,1.0,26,42,-16,-0.69,0.71,27.6,37.2,-9.6,-0.41,1333,ma MAR,"MF,FW",fr Ligue 1,22.0,2002.0,23.3,4,0,0,42,33,4,36,26,36,1,0,0,113,10,27,27.0,,,,,,,,MF
1336,Mandela Keita,be BEL,MF,Parma,it Serie A,22.0,2002.0,30,24,1826,20.3,0,2,2,0,0,0,6,1,0.1,0.1,1.0,1.2,13,50,5,0.1,0.06,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,0,5,4,80.0,0.25,0.2,0.0,0.0,29.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,660,729,90.5,11055,2730,2,1.0,0.8,1.0,15,55,3,0,50,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,729,710,19,18,2,2,0,1,0,0,0,0,660,0,6,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,33,1.63,28,0,3,0,2,0,4,0.2,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,44,25,13,25,6,35,51.4,17,18,7,11,21,65,29,2,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,907,48,252,546,126,0,907,31,17,54.8,9,29.0,558,2750,1136,13,18,0,30,18,579,5,1654,be BEL,MF,it Serie A,22.0,2002.0,30,1826,61,53.4,20.3,24,70.0,12,6,23.0,4,1.03,18,24,-6,-0.3,0.16,18.9,23.3,-4.3,-0.21,1336,be BEL,MF,it Serie A,22.0,2002.0,20.3,6,1,1,28,33,1,0,21,25,0,1,0,94,14,14,50.0,,,,,,,,MF
1337,Yannik Keitel,de GER,MF,Stuttgart,de Bundesliga,24.0,2000.0,11,2,270,3.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,2,11,3,0.0,0.19,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,0,5,2,40.0,1.67,0.67,0.0,0.0,20.3,0,0,0,0.5,0.5,0.11,-0.5,-0.5,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,156,190,82.1,2404,735,0,0.0,0.1,0.0,1,17,3,0,11,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,190,186,4,4,0,1,2,0,0,0,0,0,156,0,5,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,2,0.67,2,0,0,0,0,0,0,0.0,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,9,6,3,5,1,10,90.0,1,5,2,3,4,13,6,0,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,225,7,50,143,35,4,225,1,1,100.0,0,0.0,105,405,182,2,0,1,2,1,164,3,1655,de GER,MF,de Bundesliga,24.0,2000.0,11,270,25,8.8,3.0,2,86.0,0,9,11.0,18,2.18,5,4,1,0.33,0.01,6.6,4.5,2.1,0.71,1337,de GER,MF,de Bundesliga,24.0,2000.0,3.0,1,0,0,2,6,0,2,4,6,0,0,0,7,4,4,50.0,,,,,,,,MF
1338,Andu Kelati,de GER,"MF,DF",Holstein Kiel,de Bundesliga,21.0,2002.0,8,2,288,3.2,1,1,2,1,0,0,2,1,0.9,0.9,0.8,1.7,3,19,11,0.62,0.53,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,1,6,3,50.0,1.87,0.94,0.17,0.33,13.3,0,0,0,0.9,0.9,0.14,0.1,0.1,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,95,123,77.2,1834,544,1,0.8,0.3,0.2,4,12,3,2,19,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,123,122,1,0,1,0,6,0,0,0,0,0,95,0,5,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,9,2.81,8,0,0,1,0,0,1,0.31,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,7,4,2,4,1,5,40.0,3,4,1,3,3,10,3,0,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,159,4,30,90,43,9,159,4,3,75.0,1,25.0,88,310,129,3,0,0,8,4,106,11,1656,de GER,"MF,DF",de Bundesliga,21.0,2002.0,8,288,36,9.4,3.2,2,71.0,0,6,25.0,7,0.25,9,6,3,0.94,2.04,6.7,5.8,0.8,0.25,1338,de GER,"MF,DF",de Bundesliga,21.0,2002.0,3.2,2,1,1,4,5,0,6,3,4,0,0,0,19,0,2,0.0,,,,,,,,MF
1343,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,19.0,2004.0,15,11,922,10.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,5,42,19,0.1,0.15,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,1,11,3,27.3,1.07,0.29,0.09,0.33,17.4,1,0,0,0.9,0.9,0.09,0.1,0.1,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,351,465,75.5,5960,1692,0,0.6,0.7,-0.6,10,28,6,1,42,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,465,445,16,3,0,4,5,1,3,2,0,1,351,4,8,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,21,2.05,18,2,0,0,0,1,2,0.2,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,10,4,4,5,1,14,35.7,9,14,3,11,6,16,15,0,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,549,16,117,331,105,18,549,9,6,66.7,3,33.3,260,952,437,5,5,1,11,1,329,19,1661,de GER,MF,de Bundesliga,19.0,2004.0,15,922,61,30.1,10.2,11,77.0,4,4,20.0,4,0.8,6,17,-11,-1.07,-0.86,11.5,14.3,-2.8,-0.27,1343,de GER,MF,de Bundesliga,19.0,2004.0,10.2,3,0,0,15,2,1,5,6,4,0,1,0,58,19,14,57.6,,,,,,,,MF
1345,Kenedy,br BRA,"MF,FW",Valladolid,es La Liga,28.0,1996.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.29,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,0,1,0,0.0,10.0,0.0,0.0,,7.2,0,0,0,0.0,0.0,0.03,0.0,0.0,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,1,2,50.0,10,0,0,0.0,0.0,0.0,0,0,0,0,0,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,5,0,0,1,4,2,5,1,0,0.0,1,100.0,4,15,4,1,0,0,0,1,3,2,1663,br BRA,"MF,FW",es La Liga,28.0,1996.0,2,9,5,0.3,0.1,0,,0,2,5.0,7,0.0,0,1,-1,-10.0,-8.34,0.0,0.3,-0.3,-2.97,1345,br BRA,"MF,FW",es La Liga,28.0,1996.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,MF
1346,Luca Kerber,de GER,"MF,DF",Heidenheim,de Bundesliga,22.0,2002.0,23,7,783,8.7,2,0,2,2,0,0,4,0,0.6,0.6,0.7,1.3,1,16,12,0.23,0.15,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,2,7,5,71.4,0.8,0.57,0.29,0.4,12.0,0,0,0,0.6,0.6,0.09,1.4,1.4,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,182,247,73.7,3338,795,0,0.7,0.4,-0.7,6,10,5,1,16,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,247,238,6,2,1,1,3,3,0,0,0,0,182,3,3,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,9,1.03,7,0,0,1,1,0,1,0.11,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,26,16,17,8,1,31,51.6,15,14,4,10,5,31,25,1,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,364,33,131,173,62,11,364,5,1,20.0,3,60.0,175,676,255,1,0,1,12,4,199,12,1664,de GER,"MF,DF",de Bundesliga,22.0,2002.0,23,783,34,25.6,8.7,7,62.0,1,16,22.0,9,1.13,12,16,-4,-0.46,0.45,11.7,16.2,-4.5,-0.51,1346,de GER,"MF,DF",de Bundesliga,22.0,2002.0,8.7,4,0,0,22,8,0,3,5,16,0,0,0,27,11,17,39.3,,,,,,,,MF
1348,Reda Khadra,de GER,"MF,FW",Reims,fr Ligue 1,23.0,2001.0,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,7,0.0,0.03,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,22,30,73.3,338,98,0,0.0,0.0,0.0,1,1,1,0,4,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,30,27,3,3,1,0,3,0,0,0,0,0,22,0,0,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,2,2.25,2,0,0,0,0,0,0,0.0,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,1,1,1,0,0,1,0.0,1,0,0,0,0,1,1,0,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,38,1,8,12,22,1,38,7,4,57.1,2,28.6,28,305,185,4,6,0,1,0,25,7,1666,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,4,78,20,2.5,0.9,0,,0,4,20.0,1,1.75,1,1,0,0.0,0.42,0.5,1.1,-0.6,-0.7,1348,de GER,"MF,FW",fr Ligue 1,23.0,2001.0,0.9,0,0,0,0,3,0,3,0,1,0,0,0,7,0,0,,,,,,,,,MF
1349,Bilal El Khannouss,ma MAR,"MF,FW",Leicester City,eng Premier League,20.0,2004.0,32,27,2182,24.2,2,3,5,2,0,0,4,0,1.3,1.3,4.6,5.8,73,128,89,0.21,0.24,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,2,30,7,23.3,1.24,0.29,0.07,0.29,22.0,0,0,0,1.3,1.3,0.04,0.7,0.7,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,798,1063,75.1,14413,4123,3,4.6,3.1,-1.6,42,89,31,6,128,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,1063,928,130,28,11,8,89,14,36,19,10,1,798,5,26,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,78,3.22,54,9,8,4,3,0,7,0.29,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,50,30,16,29,5,32,53.1,15,22,4,18,6,56,10,3,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,1268,18,183,655,445,35,1268,60,34,56.7,23,38.3,732,4494,2038,73,45,12,38,38,851,89,1667,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,32,2182,68,63.8,24.2,27,78.0,8,5,16.0,3,0.63,17,54,-37,-1.53,-0.8,20.0,47.6,-27.6,-1.14,1349,ma MAR,"MF,FW",eng Premier League,20.0,2004.0,24.2,4,0,0,30,13,1,89,6,30,0,0,0,92,19,24,44.2,,,,,,,,MF
1351,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,30.0,1994.0,32,31,2723,30.3,1,1,2,1,0,0,7,0,1.4,1.4,0.6,2.1,12,80,34,0.07,0.07,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,1,14,1,7.1,0.46,0.03,0.07,1.0,18.7,0,0,0,1.4,1.4,0.1,-0.4,-0.4,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,700,950,73.7,9960,3196,1,0.6,1.0,0.4,12,66,10,3,80,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,950,916,23,11,1,1,22,0,0,0,0,0,700,11,23,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,33,1.09,31,0,0,1,0,1,2,0.07,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,68,40,30,35,3,38,63.2,14,33,11,22,44,112,55,0,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,1246,81,337,710,207,30,1246,11,5,45.5,6,54.5,506,2097,738,12,10,2,24,10,617,34,1669,de GER,MF,de Bundesliga,30.0,1994.0,32,2723,85,89.0,30.3,31,87.0,26,1,19.0,1,1.25,34,39,-5,-0.17,2.77,32.0,40.0,-8.0,-0.26,1351,de GER,MF,de Bundesliga,30.0,1994.0,30.3,7,0,0,45,18,1,22,44,40,0,1,0,108,42,42,50.0,,,,,,,,MF
1357,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,29.0,1995.0,33,32,2847,31.6,3,7,10,3,0,0,4,0,1.8,1.8,7.4,9.2,51,362,77,0.32,0.29,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,3,34,10,29.4,1.07,0.32,0.09,0.3,23.9,4,0,0,1.8,1.8,0.05,1.2,1.2,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,3269,3652,89.5,58907,17234,7,7.4,10.5,-0.4,83,437,53,10,362,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,3652,3354,291,125,21,42,176,44,117,73,21,1,3269,7,30,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,159,5.03,116,36,2,3,1,1,18,0.57,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,47,29,11,29,7,50,60.0,20,23,3,20,25,72,34,3,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,3867,72,540,2328,1017,19,3867,22,12,54.5,9,40.9,2399,11970,5197,51,83,1,21,7,3047,77,1676,de GER,MF,de Bundesliga,29.0,1995.0,33,2847,86,93.0,31.6,32,89.0,31,1,15.0,0,2.39,90,28,62,1.96,-0.15,74.5,23.5,51.0,1.61,1357,de GER,MF,de Bundesliga,29.0,1995.0,31.6,4,0,0,15,27,2,176,25,29,0,0,0,190,12,9,57.1,,,,,,,,MF
1359,Joshua King,eng ENG,MF,Fulham,eng Premier League,17.0,2007.0,8,1,130,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3,9,16,0.0,0.51,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,0,3,0,0.0,2.08,0.0,0.0,,9.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,54,64,84.4,928,172,0,0.4,0.7,-0.4,3,5,2,0,9,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,64,63,1,0,0,1,2,0,0,0,0,0,54,0,3,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,8,5.54,6,0,1,1,0,0,2,1.38,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,7,5,3,4,0,3,0.0,3,3,0,3,1,8,1,0,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,87,2,12,31,46,10,87,8,4,50.0,4,50.0,44,335,138,3,4,0,1,6,60,16,1678,eng ENG,MF,eng Premier League,17.0,2007.0,8,130,16,3.8,1.4,1,61.0,0,7,10.0,15,1.38,3,0,3,2.08,2.16,1.8,0.7,1.0,0.72,1359,eng ENG,MF,eng Premier League,17.0,2007.0,1.4,0,0,0,3,2,0,2,1,5,0,0,0,5,1,2,33.3,,,,,,,,MF
1367,Justin Kluivert,nl NED,MF,Bournemouth,eng Premier League,25.0,1999.0,34,29,2340,26.0,12,6,18,6,6,6,8,0,10.3,5.6,4.8,10.5,81,105,173,0.46,0.58,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,12,57,23,40.4,2.19,0.88,0.11,0.26,20.0,0,6,6,10.3,5.6,0.1,1.7,0.4,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,582,782,74.4,8844,2330,6,4.8,3.7,1.2,45,45,35,6,105,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,782,683,92,8,5,6,85,10,35,30,0,0,582,7,18,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,101,3.88,73,8,7,7,5,1,12,0.46,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,23,11,4,11,8,22,18.2,18,24,0,24,14,37,24,1,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,1086,24,99,366,641,134,1080,87,36,41.4,40,46.0,646,4198,2364,81,55,38,55,27,710,173,1691,nl NED,MF,eng Premier League,25.0,1999.0,34,2340,69,68.4,26.0,29,74.0,5,5,40.0,0,1.5,38,29,9,0.35,0.1,43.0,32.5,10.5,0.41,1367,nl NED,MF,eng Premier League,25.0,1999.0,26.0,8,0,0,47,33,5,85,14,11,1,0,0,78,8,28,22.2,,,,,,,,MF
